"Plot Title: TRH_4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981294, SEN S/N: 10981294, LBL: Temp_4)","RH, % (LGR S/N: 10981294, SEN S/N: 10981294, LBL: RH_4)","Stopped (LGR S/N: 10981294)","End Of File (LGR S/N: 10981294)"
508,08/29/22 01:48:30 PM,25.555,53.361,,
509,08/29/22 01:49:00 PM,25.555,53.424,,
510,08/29/22 01:49:30 PM,25.555,53.392,,
511,08/29/22 01:50:00 PM,25.579,53.364,,
512,08/29/22 01:50:30 PM,25.579,53.301,,
513,08/29/22 01:51:00 PM,25.579,53.301,,
514,08/29/22 01:51:30 PM,25.579,53.206,,
515,08/29/22 01:52:00 PM,25.579,53.111,,
516,08/29/22 01:52:30 PM,25.579,53.174,,
517,08/29/22 01:53:00 PM,25.579,53.111,,
518,08/29/22 01:53:30 PM,25.579,53.143,,
519,08/29/22 01:54:00 PM,25.579,53.174,,
520,08/29/22 01:54:30 PM,25.579,53.111,,
521,08/29/22 01:55:00 PM,25.579,53.080,,
522,08/29/22 01:55:30 PM,25.579,53.048,,
523,08/29/22 01:56:00 PM,25.579,53.143,,
524,08/29/22 01:56:30 PM,25.579,53.111,,
525,08/29/22 01:57:00 PM,25.579,53.048,,
526,08/29/22 01:57:30 PM,25.579,53.080,,
527,08/29/22 01:58:00 PM,25.579,53.048,,
528,08/29/22 01:58:30 PM,25.555,53.013,,
529,08/29/22 01:59:00 PM,25.555,52.982,,
530,08/29/22 01:59:30 PM,25.579,52.985,,
531,08/29/22 02:00:00 PM,25.555,52.982,,
532,08/29/22 02:00:30 PM,25.555,52.918,,
533,08/29/22 02:01:00 PM,25.555,52.950,,
534,08/29/22 02:01:30 PM,25.579,52.985,,
535,08/29/22 02:02:00 PM,25.555,52.950,,
536,08/29/22 02:02:30 PM,25.555,52.918,,
537,08/29/22 02:03:00 PM,25.555,52.887,,
538,08/29/22 02:03:30 PM,25.555,52.918,,
539,08/29/22 02:04:00 PM,25.555,52.918,,
540,08/29/22 02:04:30 PM,25.555,52.855,,
541,08/29/22 02:05:00 PM,25.579,52.858,,
542,08/29/22 02:05:30 PM,25.555,52.887,,
543,08/29/22 02:06:00 PM,25.555,52.823,,
544,08/29/22 02:06:30 PM,25.579,52.858,,
545,08/29/22 02:07:00 PM,25.555,52.729,,
546,08/29/22 02:07:30 PM,25.555,52.729,,
547,08/29/22 02:08:00 PM,25.555,52.792,,
548,08/29/22 02:08:30 PM,25.555,52.729,,
549,08/29/22 02:09:00 PM,25.555,52.760,,
550,08/29/22 02:09:30 PM,25.555,52.760,,
551,08/29/22 02:10:00 PM,25.555,52.760,,
552,08/29/22 02:10:30 PM,25.555,52.760,,
553,08/29/22 02:11:00 PM,25.555,52.760,,
554,08/29/22 02:11:30 PM,25.555,52.760,,
555,08/29/22 02:12:00 PM,25.555,52.729,,
556,08/29/22 02:12:30 PM,25.555,52.697,,
557,08/29/22 02:13:00 PM,25.555,52.697,,
558,08/29/22 02:13:30 PM,25.555,52.665,,
559,08/29/22 02:14:00 PM,25.555,52.697,,
560,08/29/22 02:14:30 PM,25.555,52.665,,
561,08/29/22 02:15:00 PM,25.555,52.665,,
562,08/29/22 02:15:30 PM,25.555,52.665,,
563,08/29/22 02:16:00 PM,25.555,52.634,,
564,08/29/22 02:16:30 PM,25.555,52.634,,
565,08/29/22 02:17:00 PM,25.555,52.634,,
566,08/29/22 02:17:30 PM,25.555,52.602,,
567,08/29/22 02:18:00 PM,25.555,52.634,,
568,08/29/22 02:18:30 PM,25.555,52.602,,
569,08/29/22 02:19:00 PM,25.555,52.570,,
570,08/29/22 02:19:30 PM,25.555,52.570,,
571,08/29/22 02:20:00 PM,25.555,52.570,,
572,08/29/22 02:20:30 PM,25.555,52.539,,
573,08/29/22 02:21:00 PM,25.555,52.539,,
574,08/29/22 02:21:30 PM,25.555,52.539,,
575,08/29/22 02:22:00 PM,25.555,52.539,,
576,08/29/22 02:22:30 PM,25.555,52.507,,
577,08/29/22 02:23:00 PM,25.555,52.507,,
578,08/29/22 02:23:30 PM,25.555,52.539,,
579,08/29/22 02:24:00 PM,25.555,52.475,,
580,08/29/22 02:24:30 PM,25.555,52.475,,
581,08/29/22 02:25:00 PM,25.555,52.475,,
582,08/29/22 02:25:30 PM,25.555,52.349,,
583,08/29/22 02:26:00 PM,25.555,52.412,,
584,08/29/22 02:26:30 PM,25.531,52.250,,
585,08/29/22 02:27:00 PM,25.531,52.282,,
586,08/29/22 02:27:30 PM,25.531,52.314,,
587,08/29/22 02:28:00 PM,25.531,52.314,,
588,08/29/22 02:28:30 PM,25.555,52.349,,
589,08/29/22 02:29:00 PM,25.555,52.285,,
590,08/29/22 02:29:30 PM,25.531,52.250,,
591,08/29/22 02:30:00 PM,25.555,52.254,,
592,08/29/22 02:30:30 PM,25.531,52.314,,
593,08/29/22 02:31:00 PM,25.531,52.219,,
594,08/29/22 02:31:30 PM,25.531,52.282,,
595,08/29/22 02:32:00 PM,25.531,52.282,,
596,08/29/22 02:32:30 PM,25.531,52.345,,
597,08/29/22 02:33:00 PM,25.531,52.282,,
598,08/29/22 02:33:30 PM,25.531,52.314,,
599,08/29/22 02:34:00 PM,25.531,52.282,,
600,08/29/22 02:34:30 PM,25.555,52.285,,
601,08/29/22 02:35:00 PM,25.555,52.254,,
602,08/29/22 02:35:30 PM,25.555,52.190,,
603,08/29/22 02:36:00 PM,25.555,52.190,,
604,08/29/22 02:36:30 PM,25.555,52.190,,
605,08/29/22 02:37:00 PM,25.555,52.159,,
606,08/29/22 02:37:30 PM,25.555,52.159,,
607,08/29/22 02:38:00 PM,25.555,52.190,,
608,08/29/22 02:38:30 PM,25.555,52.159,,
609,08/29/22 02:39:00 PM,25.555,52.190,,
610,08/29/22 02:39:30 PM,25.555,52.127,,
611,08/29/22 02:40:00 PM,25.555,52.127,,
612,08/29/22 02:40:30 PM,25.555,52.000,,
613,08/29/22 02:41:00 PM,25.555,52.095,,
614,08/29/22 02:41:30 PM,25.555,52.127,,
615,08/29/22 02:42:00 PM,25.555,52.127,,
616,08/29/22 02:42:30 PM,25.555,52.095,,
617,08/29/22 02:43:00 PM,25.555,52.095,,
618,08/29/22 02:43:30 PM,25.555,52.095,,
619,08/29/22 02:44:00 PM,25.555,52.095,,
620,08/29/22 02:44:30 PM,25.555,52.095,,
621,08/29/22 02:45:00 PM,25.555,52.095,,
622,08/29/22 02:45:30 PM,25.555,52.095,,
623,08/29/22 02:46:00 PM,25.555,52.095,,
624,08/29/22 02:46:30 PM,25.555,52.095,,
625,08/29/22 02:47:00 PM,25.555,52.127,,
626,08/29/22 02:47:30 PM,25.555,52.127,,
627,08/29/22 02:48:00 PM,25.555,52.095,,
628,08/29/22 02:48:30 PM,25.531,52.092,,
629,08/29/22 02:49:00 PM,25.531,52.060,,
630,08/29/22 02:49:30 PM,25.555,52.064,,
631,08/29/22 02:50:00 PM,25.555,52.095,,
632,08/29/22 02:50:30 PM,25.531,52.029,,
633,08/29/22 02:51:00 PM,25.555,52.032,,
634,08/29/22 02:51:30 PM,25.531,52.092,,
635,08/29/22 02:52:00 PM,25.531,52.092,,
636,08/29/22 02:52:30 PM,25.531,52.029,,
637,08/29/22 02:53:00 PM,25.531,52.060,,
638,08/29/22 02:53:30 PM,25.531,52.092,,
639,08/29/22 02:54:00 PM,25.531,51.965,,
640,08/29/22 02:54:30 PM,25.531,51.997,,
641,08/29/22 02:55:00 PM,25.531,52.029,,
642,08/29/22 02:55:30 PM,25.531,51.997,,
643,08/29/22 02:56:00 PM,25.531,52.029,,
644,08/29/22 02:56:30 PM,25.531,51.997,,
645,08/29/22 02:57:00 PM,25.531,52.029,,
646,08/29/22 02:57:30 PM,25.531,51.997,,
647,08/29/22 02:58:00 PM,25.531,51.997,,
648,08/29/22 02:58:30 PM,25.531,51.965,,
649,08/29/22 02:59:00 PM,25.531,51.965,,
650,08/29/22 02:59:30 PM,25.531,51.965,,
651,08/29/22 03:00:00 PM,25.531,51.997,,
652,08/29/22 03:00:30 PM,25.531,51.933,,
653,08/29/22 03:01:00 PM,25.531,51.902,,
654,08/29/22 03:01:30 PM,25.531,51.965,,
655,08/29/22 03:02:00 PM,25.531,51.933,,
656,08/29/22 03:02:30 PM,25.531,51.933,,
657,08/29/22 03:03:00 PM,25.531,51.933,,
658,08/29/22 03:03:30 PM,25.531,51.965,,
659,08/29/22 03:04:00 PM,25.531,51.965,,
660,08/29/22 03:04:30 PM,25.531,51.933,,
661,08/29/22 03:05:00 PM,25.531,51.965,,
662,08/29/22 03:05:30 PM,25.531,51.933,,
663,08/29/22 03:06:00 PM,25.531,51.933,,
664,08/29/22 03:06:30 PM,25.531,51.965,,
665,08/29/22 03:07:00 PM,25.531,51.902,,
666,08/29/22 03:07:30 PM,25.531,51.933,,
667,08/29/22 03:08:00 PM,25.531,51.965,,
668,08/29/22 03:08:30 PM,25.531,51.933,,
669,08/29/22 03:09:00 PM,25.531,51.807,,
670,08/29/22 03:09:30 PM,25.531,51.902,,
671,08/29/22 03:10:00 PM,25.531,51.933,,
672,08/29/22 03:10:30 PM,25.531,51.933,,
673,08/29/22 03:11:00 PM,25.531,51.870,,
674,08/29/22 03:11:30 PM,25.531,51.902,,
675,08/29/22 03:12:00 PM,25.531,51.870,,
676,08/29/22 03:12:30 PM,25.531,51.838,,
677,08/29/22 03:13:00 PM,25.531,51.870,,
678,08/29/22 03:13:30 PM,25.531,51.838,,
679,08/29/22 03:14:00 PM,25.531,51.902,,
680,08/29/22 03:14:30 PM,25.531,51.870,,
681,08/29/22 03:15:00 PM,25.531,51.902,,
682,08/29/22 03:15:30 PM,25.531,51.902,,
683,08/29/22 03:16:00 PM,25.531,51.870,,
684,08/29/22 03:16:30 PM,25.531,51.870,,
685,08/29/22 03:17:00 PM,25.531,51.838,,
686,08/29/22 03:17:30 PM,25.531,51.870,,
687,08/29/22 03:18:00 PM,25.531,51.838,,
688,08/29/22 03:18:30 PM,25.531,51.838,,
689,08/29/22 03:19:00 PM,25.531,51.838,,
690,08/29/22 03:19:30 PM,25.531,51.870,,
691,08/29/22 03:20:00 PM,25.531,51.870,,
692,08/29/22 03:20:30 PM,25.531,51.807,,
693,08/29/22 03:21:00 PM,25.531,51.807,,
694,08/29/22 03:21:30 PM,25.531,51.838,,
695,08/29/22 03:22:00 PM,25.531,51.838,,
696,08/29/22 03:22:30 PM,25.506,51.835,,
697,08/29/22 03:23:00 PM,25.531,51.838,,
698,08/29/22 03:23:30 PM,25.506,51.772,,
699,08/29/22 03:24:00 PM,25.531,51.807,,
700,08/29/22 03:24:30 PM,25.506,51.835,,
701,08/29/22 03:25:00 PM,25.531,51.775,,
702,08/29/22 03:25:30 PM,25.531,51.775,,
703,08/29/22 03:26:00 PM,25.531,51.743,,
704,08/29/22 03:26:30 PM,25.531,51.775,,
705,08/29/22 03:27:00 PM,25.531,51.680,,
706,08/29/22 03:27:30 PM,25.531,51.711,,
707,08/29/22 03:28:00 PM,25.531,51.743,,
708,08/29/22 03:28:30 PM,25.506,51.740,,
709,08/29/22 03:29:00 PM,25.506,51.740,,
710,08/29/22 03:29:30 PM,25.506,51.772,,
711,08/29/22 03:30:00 PM,25.506,51.708,,
712,08/29/22 03:30:30 PM,25.506,51.676,,
713,08/29/22 03:31:00 PM,25.506,51.740,,
714,08/29/22 03:31:30 PM,25.506,51.772,,
715,08/29/22 03:32:00 PM,25.506,51.645,,
716,08/29/22 03:32:30 PM,25.506,51.708,,
717,08/29/22 03:33:00 PM,25.506,51.740,,
718,08/29/22 03:33:30 PM,25.506,51.645,,
719,08/29/22 03:34:00 PM,25.506,51.645,,
720,08/29/22 03:34:30 PM,25.506,51.708,,
721,08/29/22 03:35:00 PM,25.482,51.641,,
722,08/29/22 03:35:30 PM,25.506,51.613,,
723,08/29/22 03:36:00 PM,25.506,51.581,,
724,08/29/22 03:36:30 PM,25.506,51.645,,
725,08/29/22 03:37:00 PM,25.506,51.645,,
726,08/29/22 03:37:30 PM,25.482,51.641,,
727,08/29/22 03:38:00 PM,25.482,51.610,,
728,08/29/22 03:38:30 PM,25.482,51.610,,
729,08/29/22 03:39:00 PM,25.482,51.610,,
730,08/29/22 03:39:30 PM,25.482,51.610,,
731,08/29/22 03:40:00 PM,25.482,51.641,,
732,08/29/22 03:40:30 PM,25.482,51.673,,
733,08/29/22 03:41:00 PM,25.482,51.673,,
734,08/29/22 03:41:30 PM,25.482,51.673,,
735,08/29/22 03:42:00 PM,25.482,51.641,,
736,08/29/22 03:42:30 PM,25.482,51.641,,
737,08/29/22 03:43:00 PM,25.482,51.673,,
738,08/29/22 03:43:30 PM,25.482,51.673,,
739,08/29/22 03:44:00 PM,25.482,51.673,,
740,08/29/22 03:44:30 PM,25.482,51.641,,
741,08/29/22 03:45:00 PM,25.482,51.641,,
742,08/29/22 03:45:30 PM,25.482,51.641,,
743,08/29/22 03:46:00 PM,25.482,51.641,,
744,08/29/22 03:46:30 PM,25.482,51.641,,
745,08/29/22 03:47:00 PM,25.482,51.641,,
746,08/29/22 03:47:30 PM,25.482,51.610,,
747,08/29/22 03:48:00 PM,25.482,51.610,,
748,08/29/22 03:48:30 PM,25.482,51.514,,
749,08/29/22 03:49:00 PM,25.482,51.546,,
750,08/29/22 03:49:30 PM,25.482,51.578,,
751,08/29/22 03:50:00 PM,25.482,51.546,,
752,08/29/22 03:50:30 PM,25.482,51.578,,
753,08/29/22 03:51:00 PM,25.482,51.641,,
754,08/29/22 03:51:30 PM,25.482,51.578,,
755,08/29/22 03:52:00 PM,25.482,51.578,,
756,08/29/22 03:52:30 PM,25.482,51.610,,
757,08/29/22 03:53:00 PM,25.482,51.546,,
758,08/29/22 03:53:30 PM,25.482,51.578,,
759,08/29/22 03:54:00 PM,25.482,51.578,,
760,08/29/22 03:54:30 PM,25.482,51.578,,
761,08/29/22 03:55:00 PM,25.482,51.610,,
762,08/29/22 03:55:30 PM,25.482,51.578,,
763,08/29/22 03:56:00 PM,25.482,51.578,,
764,08/29/22 03:56:30 PM,25.482,51.514,,
765,08/29/22 03:57:00 PM,25.482,51.514,,
766,08/29/22 03:57:30 PM,25.482,51.514,,
767,08/29/22 03:58:00 PM,25.482,51.546,,
768,08/29/22 03:58:30 PM,25.482,51.578,,
769,08/29/22 03:59:00 PM,25.482,51.514,,
770,08/29/22 03:59:30 PM,25.482,51.514,,
771,08/29/22 04:00:00 PM,25.482,51.546,,
772,08/29/22 04:00:30 PM,25.482,51.514,,
773,08/29/22 04:01:00 PM,25.482,51.514,,
774,08/29/22 04:01:30 PM,25.482,51.514,,
775,08/29/22 04:02:00 PM,25.482,51.514,,
776,08/29/22 04:02:30 PM,25.482,51.514,,
777,08/29/22 04:03:00 PM,25.482,51.546,,
778,08/29/22 04:03:30 PM,25.482,51.483,,
779,08/29/22 04:04:00 PM,25.482,51.514,,
780,08/29/22 04:04:30 PM,25.482,51.514,,
781,08/29/22 04:05:00 PM,25.482,51.514,,
782,08/29/22 04:05:30 PM,25.482,51.514,,
783,08/29/22 04:06:00 PM,25.482,51.514,,
784,08/29/22 04:06:30 PM,25.482,51.546,,
785,08/29/22 04:07:00 PM,25.482,51.546,,
786,08/29/22 04:07:30 PM,25.482,51.514,,
787,08/29/22 04:08:00 PM,25.482,51.514,,
788,08/29/22 04:08:30 PM,25.482,51.546,,
789,08/29/22 04:09:00 PM,25.482,51.546,,
790,08/29/22 04:09:30 PM,25.482,51.514,,
791,08/29/22 04:10:00 PM,25.482,51.514,,
792,08/29/22 04:10:30 PM,25.482,51.514,,
793,08/29/22 04:11:00 PM,25.482,51.483,,
794,08/29/22 04:11:30 PM,25.482,51.483,,
795,08/29/22 04:12:00 PM,25.482,51.514,,
796,08/29/22 04:12:30 PM,25.482,51.514,,
797,08/29/22 04:13:00 PM,25.482,51.514,,
798,08/29/22 04:13:30 PM,25.482,51.514,,
799,08/29/22 04:14:00 PM,25.482,51.451,,
800,08/29/22 04:14:30 PM,25.482,51.483,,
801,08/29/22 04:15:00 PM,25.482,51.514,,
802,08/29/22 04:15:30 PM,25.482,51.483,,
803,08/29/22 04:16:00 PM,25.482,51.451,,
804,08/29/22 04:16:30 PM,25.482,51.451,,
805,08/29/22 04:17:00 PM,25.482,51.483,,
806,08/29/22 04:17:30 PM,25.482,51.483,,
807,08/29/22 04:18:00 PM,25.482,51.483,,
808,08/29/22 04:18:30 PM,25.482,51.451,,
809,08/29/22 04:19:00 PM,25.482,51.419,,
810,08/29/22 04:19:30 PM,25.482,51.387,,
811,08/29/22 04:20:00 PM,25.482,51.451,,
812,08/29/22 04:20:30 PM,25.482,51.356,,
813,08/29/22 04:21:00 PM,25.482,51.387,,
814,08/29/22 04:21:30 PM,25.482,51.387,,
815,08/29/22 04:22:00 PM,25.482,51.419,,
816,08/29/22 04:22:30 PM,25.482,51.419,,
817,08/29/22 04:23:00 PM,25.482,51.419,,
818,08/29/22 04:23:30 PM,25.458,51.289,,
819,08/29/22 04:24:00 PM,25.482,51.229,,
820,08/29/22 04:24:30 PM,25.458,51.321,,
821,08/29/22 04:25:00 PM,25.458,51.384,,
822,08/29/22 04:25:30 PM,25.458,51.321,,
823,08/29/22 04:26:00 PM,25.458,51.257,,
824,08/29/22 04:26:30 PM,25.458,51.289,,
825,08/29/22 04:27:00 PM,25.458,51.321,,
826,08/29/22 04:27:30 PM,25.458,51.321,,
827,08/29/22 04:28:00 PM,25.458,51.352,,
828,08/29/22 04:28:30 PM,25.458,51.384,,
829,08/29/22 04:29:00 PM,25.458,51.384,,
830,08/29/22 04:29:30 PM,25.458,51.321,,
831,08/29/22 04:30:00 PM,25.458,51.352,,
832,08/29/22 04:30:30 PM,25.458,51.321,,
833,08/29/22 04:31:00 PM,25.458,51.384,,
834,08/29/22 04:31:30 PM,25.458,51.321,,
835,08/29/22 04:32:00 PM,25.458,51.352,,
836,08/29/22 04:32:30 PM,25.458,51.384,,
837,08/29/22 04:33:00 PM,25.482,51.387,,
838,08/29/22 04:33:30 PM,25.458,51.384,,
839,08/29/22 04:34:00 PM,25.458,51.384,,
840,08/29/22 04:34:30 PM,25.458,51.448,,
841,08/29/22 04:35:00 PM,25.458,51.448,,
842,08/29/22 04:35:30 PM,25.458,51.416,,
843,08/29/22 04:36:00 PM,25.458,51.448,,
844,08/29/22 04:36:30 PM,25.458,51.479,,
845,08/29/22 04:37:00 PM,25.458,51.479,,
846,08/29/22 04:37:30 PM,25.458,51.479,,
847,08/29/22 04:38:00 PM,25.458,51.479,,
848,08/29/22 04:38:30 PM,25.458,51.511,,
849,08/29/22 04:39:00 PM,25.458,51.479,,
850,08/29/22 04:39:30 PM,25.458,51.479,,
851,08/29/22 04:40:00 PM,25.482,51.514,,
852,08/29/22 04:40:30 PM,25.458,51.511,,
853,08/29/22 04:41:00 PM,25.458,51.543,,
854,08/29/22 04:41:30 PM,25.482,51.546,,
855,08/29/22 04:42:00 PM,25.458,51.543,,
856,08/29/22 04:42:30 PM,25.458,51.575,,
857,08/29/22 04:43:00 PM,25.458,51.575,,
858,08/29/22 04:43:30 PM,25.458,51.575,,
859,08/29/22 04:44:00 PM,25.458,51.638,,
860,08/29/22 04:44:30 PM,25.458,51.638,,
861,08/29/22 04:45:00 PM,25.458,51.670,,
862,08/29/22 04:45:30 PM,25.458,51.638,,
863,08/29/22 04:46:00 PM,25.458,51.670,,
864,08/29/22 04:46:30 PM,25.458,51.702,,
865,08/29/22 04:47:00 PM,25.458,51.670,,
866,08/29/22 04:47:30 PM,25.458,51.702,,
867,08/29/22 04:48:00 PM,25.458,51.670,,
868,08/29/22 04:48:30 PM,25.458,51.702,,
869,08/29/22 04:49:00 PM,25.458,51.702,,
870,08/29/22 04:49:30 PM,25.458,51.702,,
871,08/29/22 04:50:00 PM,25.482,51.705,,
872,08/29/22 04:50:30 PM,25.482,51.705,,
873,08/29/22 04:51:00 PM,25.458,51.702,,
874,08/29/22 04:51:30 PM,25.458,51.702,,
875,08/29/22 04:52:00 PM,25.482,51.737,,
876,08/29/22 04:52:30 PM,25.458,51.702,,
877,08/29/22 04:53:00 PM,25.482,51.737,,
878,08/29/22 04:53:30 PM,25.482,51.737,,
879,08/29/22 04:54:00 PM,25.458,51.733,,
880,08/29/22 04:54:30 PM,25.482,51.737,,
881,08/29/22 04:55:00 PM,25.482,51.737,,
882,08/29/22 04:55:30 PM,25.482,51.737,,
883,08/29/22 04:56:00 PM,25.482,51.737,,
884,08/29/22 04:56:30 PM,25.482,51.768,,
885,08/29/22 04:57:00 PM,25.482,51.737,,
886,08/29/22 04:57:30 PM,25.482,51.768,,
887,08/29/22 04:58:00 PM,25.482,51.768,,
888,08/29/22 04:58:30 PM,25.482,51.737,,
889,08/29/22 04:59:00 PM,25.458,51.765,,
890,08/29/22 04:59:30 PM,25.458,51.765,,
891,08/29/22 05:00:00 PM,25.458,51.797,,
892,08/29/22 05:00:30 PM,25.458,51.765,,
893,08/29/22 05:01:00 PM,25.458,51.797,,
894,08/29/22 05:01:30 PM,25.458,51.797,,
895,08/29/22 05:02:00 PM,25.458,51.828,,
896,08/29/22 05:02:30 PM,25.458,51.797,,
897,08/29/22 05:03:00 PM,25.482,51.832,,
898,08/29/22 05:03:30 PM,25.458,51.828,,
899,08/29/22 05:04:00 PM,25.482,51.832,,
900,08/29/22 05:04:30 PM,25.482,51.832,,
901,08/29/22 05:05:00 PM,25.482,51.832,,
902,08/29/22 05:05:30 PM,25.482,51.800,,
903,08/29/22 05:06:00 PM,25.482,51.832,,
904,08/29/22 05:06:30 PM,25.482,51.832,,
905,08/29/22 05:07:00 PM,25.482,51.832,,
906,08/29/22 05:07:30 PM,25.482,51.832,,
907,08/29/22 05:08:00 PM,25.482,51.832,,
908,08/29/22 05:08:30 PM,25.482,51.990,,
909,08/29/22 05:09:00 PM,25.482,51.959,,
910,08/29/22 05:09:30 PM,25.458,51.924,,
911,08/29/22 05:10:00 PM,25.458,51.924,,
912,08/29/22 05:10:30 PM,25.458,51.924,,
913,08/29/22 05:11:00 PM,25.458,51.924,,
914,08/29/22 05:11:30 PM,25.482,51.927,,
915,08/29/22 05:12:00 PM,25.458,51.892,,
916,08/29/22 05:12:30 PM,25.482,51.927,,
917,08/29/22 05:13:00 PM,25.482,51.990,,
918,08/29/22 05:13:30 PM,25.482,51.959,,
919,08/29/22 05:14:00 PM,25.482,51.990,,
920,08/29/22 05:14:30 PM,25.482,51.990,,
921,08/29/22 05:15:00 PM,25.482,51.990,,
922,08/29/22 05:15:30 PM,25.482,51.959,,
923,08/29/22 05:16:00 PM,25.458,52.019,,
924,08/29/22 05:16:30 PM,25.482,52.022,,
925,08/29/22 05:17:00 PM,25.482,52.085,,
926,08/29/22 05:17:30 PM,25.482,52.085,,
927,08/29/22 05:18:00 PM,25.458,52.082,,
928,08/29/22 05:18:30 PM,25.458,52.145,,
929,08/29/22 05:19:00 PM,25.458,52.145,,
930,08/29/22 05:19:30 PM,25.458,52.177,,
931,08/29/22 05:20:00 PM,25.458,52.209,,
932,08/29/22 05:20:30 PM,25.482,52.244,,
933,08/29/22 05:21:00 PM,25.458,52.209,,
934,08/29/22 05:21:30 PM,25.458,52.209,,
935,08/29/22 05:22:00 PM,25.458,52.209,,
936,08/29/22 05:22:30 PM,25.458,52.272,,
937,08/29/22 05:23:00 PM,25.458,52.209,,
938,08/29/22 05:23:30 PM,25.458,52.272,,
939,08/29/22 05:24:00 PM,25.458,52.272,,
940,08/29/22 05:24:30 PM,25.458,52.272,,
941,08/29/22 05:25:00 PM,25.458,52.399,,
942,08/29/22 05:25:30 PM,25.458,52.399,,
943,08/29/22 05:26:00 PM,25.458,52.367,,
944,08/29/22 05:26:30 PM,25.458,52.335,,
945,08/29/22 05:27:00 PM,25.458,52.430,,
946,08/29/22 05:27:30 PM,25.458,52.494,,
947,08/29/22 05:28:00 PM,25.458,52.462,,
948,08/29/22 05:28:30 PM,25.482,52.434,,
949,08/29/22 05:29:00 PM,25.458,52.430,,
950,08/29/22 05:29:30 PM,25.458,52.430,,
951,08/29/22 05:30:00 PM,25.458,52.462,,
952,08/29/22 05:30:30 PM,25.458,52.462,,
953,08/29/22 05:31:00 PM,25.458,52.494,,
954,08/29/22 05:31:30 PM,25.458,52.525,,
955,08/29/22 05:32:00 PM,25.458,52.462,,
956,08/29/22 05:32:30 PM,25.458,52.589,,
957,08/29/22 05:33:00 PM,25.458,52.589,,
958,08/29/22 05:33:30 PM,25.458,52.557,,
959,08/29/22 05:34:00 PM,25.482,52.592,,
960,08/29/22 05:34:30 PM,25.482,52.560,,
961,08/29/22 05:35:00 PM,25.458,52.589,,
962,08/29/22 05:35:30 PM,25.482,52.529,,
963,08/29/22 05:36:00 PM,25.482,52.560,,
964,08/29/22 05:36:30 PM,25.482,52.560,,
965,08/29/22 05:37:00 PM,25.482,52.560,,
966,08/29/22 05:37:30 PM,25.482,52.529,,
967,08/29/22 05:38:00 PM,25.482,52.529,,
968,08/29/22 05:38:30 PM,25.482,52.560,,
969,08/29/22 05:39:00 PM,25.482,52.529,,
970,08/29/22 05:39:30 PM,25.482,52.529,,
971,08/29/22 05:40:00 PM,25.482,52.592,,
972,08/29/22 05:40:30 PM,25.482,52.560,,
973,08/29/22 05:41:00 PM,25.482,52.560,,
974,08/29/22 05:41:30 PM,25.482,52.560,,
975,08/29/22 05:42:00 PM,25.482,52.560,,
976,08/29/22 05:42:30 PM,25.482,52.529,,
977,08/29/22 05:43:00 PM,25.482,52.465,,
978,08/29/22 05:43:30 PM,25.482,52.497,,
979,08/29/22 05:44:00 PM,25.482,52.465,,
980,08/29/22 05:44:30 PM,25.482,52.465,,
981,08/29/22 05:45:00 PM,25.482,52.402,,
982,08/29/22 05:45:30 PM,25.482,52.465,,
983,08/29/22 05:46:00 PM,25.482,52.434,,
984,08/29/22 05:46:30 PM,25.482,52.339,,
985,08/29/22 05:47:00 PM,25.482,52.370,,
986,08/29/22 05:47:30 PM,25.458,52.367,,
987,08/29/22 05:48:00 PM,25.482,52.339,,
988,08/29/22 05:48:30 PM,25.482,52.339,,
989,08/29/22 05:49:00 PM,25.482,52.307,,
990,08/29/22 05:49:30 PM,25.458,52.272,,
991,08/29/22 05:50:00 PM,25.458,52.272,,
992,08/29/22 05:50:30 PM,25.458,52.240,,
993,08/29/22 05:51:00 PM,25.458,52.240,,
994,08/29/22 05:51:30 PM,25.458,52.209,,
995,08/29/22 05:52:00 PM,25.458,52.145,,
996,08/29/22 05:52:30 PM,25.458,52.240,,
997,08/29/22 05:53:00 PM,25.458,52.240,,
998,08/29/22 05:53:30 PM,25.458,52.209,,
999,08/29/22 05:54:00 PM,25.458,52.209,,
1000,08/29/22 05:54:30 PM,25.458,52.145,,
1001,08/29/22 05:55:00 PM,25.458,52.082,,
1002,08/29/22 05:55:30 PM,25.458,52.114,,
1003,08/29/22 05:56:00 PM,25.458,52.082,,
1004,08/29/22 05:56:30 PM,25.458,52.114,,
1005,08/29/22 05:57:00 PM,25.458,51.955,,
1006,08/29/22 05:57:30 PM,25.458,52.145,,
1007,08/29/22 05:58:00 PM,25.458,52.145,,
1008,08/29/22 05:58:30 PM,25.458,52.209,,
1009,08/29/22 05:59:00 PM,25.458,52.177,,
1010,08/29/22 05:59:30 PM,25.458,52.177,,
1011,08/29/22 06:00:00 PM,25.458,52.177,,
1012,08/29/22 06:00:30 PM,25.458,52.082,,
1013,08/29/22 06:01:00 PM,25.458,52.177,,
1014,08/29/22 06:01:30 PM,25.458,52.114,,
1015,08/29/22 06:02:00 PM,25.458,51.987,,
1016,08/29/22 06:02:30 PM,25.458,52.177,,
1017,08/29/22 06:03:00 PM,25.458,52.114,,
1018,08/29/22 06:03:30 PM,25.458,51.987,,
1019,08/29/22 06:04:00 PM,25.458,52.019,,
